[aa1605@cs-class a1-nlidata]$ python perceptron.py -l -u 30
0,0.423965710026,0.5484949832775919,3091
1,0.735370853522,0.6220735785953178,1420
2,0.845508758852,0.5986622073578596,829
3,0.902348117779,0.6103678929765887,524
4,0.944278792397,0.6287625418060201,299
5,0.956392098397,0.6220735785953178,234
6,0.966641818859,0.6354515050167224,179
7,0.975027953783,0.6555183946488294,134
8,0.976705180768,0.6605351170568562,125
9,0.983600447261,0.6488294314381271,88
10,0.986768542676,0.657190635451505,71
11,0.990682072307,0.657190635451505,50
12,0.988818486769,0.6638795986622074,60
13,0.989750279538,0.6404682274247492,55
14,0.994409243384,0.6739130434782609,30
15,0.994968319046,0.6755852842809364,27
16,0.990682072307,0.6588628762541806,50
17,0.995713753261,0.6739130434782609,23
18,0.996459187477,0.6521739130434783,19
19,0.995900111815,0.6688963210702341,22
20,0.997390980246,0.6605351170568562,14
21,0.997018263138,0.6588628762541806,16
22,0.997763697354,0.6739130434782609,12
23,0.99422288483,0.6638795986622074,31
24,0.993477450615,0.6722408026755853,35
25,0.99422288483,0.657190635451505,31
26,0.995527394707,0.6789297658862876,24
27,0.996831904584,0.6705685618729097,17
28,0.999254565785,0.6638795986622074,4
29,0.999254565785,0.6605351170568562,4
